season,team,opening_day_payroll_usd,wins,prorated_wins,runs_scored,runs_allowed,pyth_wpct,pyth_wins_162,dollars_per_win,predicted_wins,wins_above_expected,season_slope,season_intercept,season_r2,made_playoffs
2005,Detroit Tigers,68998183,71,71.0,723,787,0.4598456512024992,74.49499549480488,971805.3943661972,81.56553373853706,-7.070538243732173,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Los Angeles Angels,95017822,95,95.0,761,643,0.5776507419827852,93.5794202012112,1000187.6,85.27563575188577,8.303784449325434,11.594637541706799,32.47290883422418,0.20537566198146517,True
2005,Baltimore Orioles,74570539,74,74.0,729,800,0.4558637318650224,73.84992456213362,1007709.9864864864,82.46603519055168,-8.616110628418056,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Philadelphia Phillies,95337908,88,88.0,807,726,0.5502307695321675,89.13738466421114,1083385.318181818,85.314628900661,3.822755763550134,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Chicago Cubs,87210933,79,79.0,703,714,0.4927675804899188,79.82834803936686,1103935.8607594937,84.28157213991418,-4.453224100547317,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Los Angeles Dodgers,81029500,71,71.0,685,755,0.4545881944818543,73.64328750606039,1141260.5633802817,83.42917594770611,-9.785888441645724,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,San Francisco Giants,89487842,75,75.0,649,745,0.4363821691729406,70.69391140601638,1193171.2266666666,84.58040155628407,-13.88649015026769,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Seattle Mariners,85883333,69,69.0,699,751,0.466401608790812,75.55706062411154,1244685.9855072463,84.10371133604565,-8.546650711934106,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,New York Mets,104770139,83,83.0,722,648,0.5497249220320195,89.05543736918716,1262290.8313253012,86.40848197577887,2.646955393408291,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Boston Red Sox,121311945,95,95.0,910,805,0.560040063300959,90.72649025475536,1276967.8421052631,88.10821511760858,2.6182751371467816,11.594637541706799,32.47290883422418,0.20537566198146517,True
2005,New York Yankees,205938439,95,95.0,886,789,0.5564313307519515,90.14187558181614,2167773.042105263,94.24423642137121,-4.102360839555075,11.594637541706799,32.47290883422418,0.20537566198146517,True
2006,Miami Marlins,14998500,78,78.0,758,772,0.4912853413737773,79.58822530255192,192288.46153846153,67.73747097234074,11.850754330211174,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Colorado Rockies,41233000,76,76.0,813,812,0.5005963491362815,81.0966085600776,542539.4736842106,76.39140361550186,4.7052049445757405,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Tampa Bay Rays,35417967,61,61.0,689,856,0.3978141363306428,64.44589008556413,580622.4098360656,75.09052089453698,-10.644630808972849,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Minnesota Twins,63396006,96,96.0,801,683,0.574670041368199,93.09654670164824,660375.0625,80.07244203119754,13.024104670450697,8.557331406082115,44.564643713131936,0.18130460068806553,True
2006,Oakland Athletics,62243079,93,93.0,771,727,0.5277862036747186,85.50136499530441,669280.4193548387,79.91538492795742,5.585980067346995,8.557331406082115,44.564643713131936,0.18130460068806553,True
2006,Pittsburgh Pirates,46717750,67,67.0,691,797,0.4329815897550808,70.1430175403231,697279.8507462686,77.46008827138392,-7.317070731060824,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Cleveland Guardians,56031500,78,78.0,870,782,0.5517291390369895,89.3801205239923,718352.5641025641,79.01572430241238,10.364396221579923,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Cincinnati Reds,60909519,80,80.0,749,801,0.4679591876263651,75.80938839547115,761368.9875,79.73005126678812,-3.9206628713169778,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Kansas City Royals,47294000,62,62.0,757,971,0.3796319418748862,61.50037458373156,762806.4516129033,77.56499481723736,-16.0646202335058,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Milwaukee Brewers,57568333,75,75.0,730,833,0.4370919728009327,70.8088995937511,767577.7733333333,79.24727379234983,-8.438374198598737,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Arizona Diamondbacks,59684226,76,76.0,773,788,0.4907955363768475,79.5088768930493,785318.7631578947,79.55615171486302,-0.04727482181371556,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,San Diego Padres,69896141,88,88.0,731,679,0.5342739932866851,86.55238691244298,794274.3295454546,80.90771953566934,5.64466737677364,8.557331406082115,44.564643713131936,0.18130460068806553,True
2006,Toronto Blue Jays,71915000,87,87.0,809,754,0.5336845043431018,86.45688970358249,826609.1954022988,81.15138463366047,5.30550506992202,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Texas Rangers,68228662,80,80.0,835,784,0.5304664413614847,85.93556350056052,852858.275,80.7010967805885,5.234466719972019,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Detroit Tigers,82612866,95,95.0,822,675,0.5921787717496269,95.93296102343956,869609.1157894736,82.33812018840337,13.594840835036194,8.557331406082115,44.564643713131936,0.18130460068806553,True
2006,Washington Nationals,63143000,71,71.0,746,872,0.4250446187828189,68.85722824281666,889338.0281690141,80.0382223997452,-11.180994156928534,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Baltimore Orioles,72585582,70,70.0,768,899,0.4237282457739816,68.64397581538503,1036936.8857142857,81.23080900031734,-12.586833184932303,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Philadelphia Phillies,88273333,85,85.0,865,812,0.5308755509438996,86.00183925291174,1038509.8,82.90523701530284,3.0966022376088915,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,New York Mets,101084963,97,97.0,834,731,0.562851071339991,91.18187355707856,1042113.0206185566,84.06495500834745,7.116918548731107,8.557331406082115,44.564643713131936,0.18130460068806553,True
2006,St. Louis Cardinals,88891371,83,83.0,781,762,0.5117760950949323,82.90772740537903,1070980.373493976,82.96494165536147,-0.05721424998243663,8.557331406082115,44.564643713131936,0.18130460068806553,True
2006,Los Angeles Dodgers,98447187,88,88.0,820,751,0.5420790271985043,87.8168024061577,1118718.0340909092,83.83868933154014,3.9781130746175677,8.557331406082115,44.564643713131936,0.18130460068806553,True
2006,Seattle Mariners,87959833,78,78.0,756,792,0.4777859713884038,77.40132736492141,1127690.1666666667,82.8747918240089,-5.473464459087481,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Houston Astros,92551503,82,82.0,735,719,0.5103277688931683,82.67309856069328,1128676.8658536586,83.31023173241576,-0.637133171722482,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Atlanta Braves,90156876,79,79.0,849,805,0.5258934453097703,85.19473814018279,1141226.278481013,83.08590934086686,2.10882879931593,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Chicago White Sox,102750667,90,90.0,868,794,0.5433467613497769,88.02217533866386,1141674.0777777778,84.20481572308869,3.817359615575171,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Los Angeles Angels,103472000,89,89.0,766,732,0.5214775854439017,84.47936884191206,1162606.7415730336,84.26468024524908,0.214688596662981,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,San Francisco Giants,90056419,76,76.0,746,790,0.4726566293201067,76.57037394985728,1184952.8815789474,83.07636904662718,-6.505995096769894,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Boston Red Sox,120099824,86,86.0,820,825,0.4970441717922476,80.52115583034411,1396509.5813953488,85.53991275954701,-5.018756929202894,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,Chicago Cubs,94424499,66,66.0,716,834,0.4275911193862814,69.2697613405776,1430674.2272727273,83.48168029766015,-14.211918957082545,8.557331406082115,44.564643713131936,0.18130460068806553,False
2006,New York Yankees,194663079,97,97.0,930,767,0.5934269324535749,96.13516305747912,2006835.8659793816,89.67265029488112,6.462512762597996,8.557331406082115,44.564643713131936,0.18130460068806553,True
2007,Tampa Bay Rays,24123500,66,66.0,782,944,0.4082353264465962,66.13412288434859,365507.57575757575,67.82977610618308,-1.6956532218344904,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Miami Marlins,30507000,71,71.0,790,891,0.4414058566633438,71.5077487794617,429676.05633802817,70.53150747353978,0.9762413059219313,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Washington Nationals,37347500,73,73.0,673,783,0.429398402179425,69.56254115306686,511609.58904109587,72.85969022723567,-3.2971490741688143,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Pittsburgh Pirates,38537833,68,68.0,724,846,0.4258376676118234,68.9857021531154,566732.8382352941,73.22074773083956,-4.235045577724165,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Arizona Diamondbacks,52067546,90,90.0,712,732,0.487027368630879,78.8984337182024,578528.2888888889,76.68352325871356,2.2149104594888342,11.50800724859637,31.19764314584455,0.29027388332478943,True
2007,Colorado Rockies,54424000,90,90.0,860,758,0.5606876818474923,90.83140445929376,604711.1111111111,77.19290673892853,13.638497720365237,11.50800724859637,31.19764314584455,0.29027388332478943,True
2007,Cleveland Guardians,61673267,96,96.0,811,704,0.5667896472405595,91.81992285297063,642429.8645833334,78.63192930380397,13.187993549166663,11.50800724859637,31.19764314584455,0.29027388332478943,True
2007,San Diego Padres,58110567,89,89.0,741,666,0.5493622140084444,88.996678669368,652927.7191011236,77.94716789140493,11.049510777963064,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Milwaukee Brewers,70986500,83,83.0,801,776,0.5152274530211373,83.46684738942423,855259.0361445784,80.25040571900459,3.2164416704196412,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Minnesota Twins,71439500,79,79.0,718,725,0.4954566960262749,80.26398475625655,904297.4683544304,80.32361067965435,-0.05962592339780315,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Texas Rangers,68318675,75,75.0,816,844,0.4835583748227604,78.33645672128718,910915.6666666666,79.80957351602301,-1.4731167947358301,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Cincinnati Reds,68904980,72,72.0,783,853,0.4585259961553828,74.28121137717203,957013.6111111112,79.90791287664945,-5.62670149947742,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Kansas City Royals,67116500,69,69.0,706,778,0.4542842512043228,73.5940486951003,972702.8985507246,79.60526910284374,-6.011220407743437,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Toronto Blue Jays,81942800,83,83.0,753,699,0.5348534838562171,86.64626438470717,987262.6506024096,81.90216984797614,4.744094536731026,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Philadelphia Phillies,89428213,89,89.0,892,821,0.5407112949227943,87.59522977749269,1004811.382022472,82.908139668232,4.687090109260694,11.50800724859637,31.19764314584455,0.29027388332478943,True
2007,Atlanta Braves,87290833,84,84.0,810,733,0.5475414007802383,88.7017069263986,1039176.5833333334,82.6297521986677,6.071954727730898,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Oakland Athletics,79366940,76,76.0,741,758,0.489262741718342,79.26056415837141,1044301.8421052631,81.53460945769262,-2.274045299321216,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Detroit Tigers,95180369,88,88.0,887,797,0.5521830531965443,89.45365461784017,1081595.1022727273,83.62552005283862,5.828134565001548,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,St. Louis Cardinals,90286823,78,78.0,725,829,0.4362256997708202,70.66856336287287,1157523.3717948718,83.01810225682671,-12.349538893953834,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Los Angeles Angels,109251333,94,94.0,822,731,0.5558798364923313,90.05253351175767,1162248.2234042552,85.2122132821626,4.840320229595079,11.50800724859637,31.19764314584455,0.29027388332478943,True
2007,Chicago Cubs,99670332,85,85.0,752,690,0.5401992644620509,87.51228084285225,1172592.1411764706,84.15597413701843,3.3563067058338163,11.50800724859637,31.19764314584455,0.29027388332478943,True
2007,Houston Astros,87759000,73,73.0,723,813,0.4442973208943866,71.97616598489064,1202178.082191781,82.69130817941875,-10.715142194528113,11.50800724859637,31.19764314584455,0.29027388332478943,False
2007,Seattle Mariners,106460833,88,88.0,794,813,0.4885804711989066,79.15003633422286,1209782.193181818,84.91445644875898,-5.764420114536122,11.50800724859637,31.19764314584455,0.29027388332478943,False
